Date,Year,County,Cumulative_cases,Cumulative_deaths,Daily_cases,Daily_deaths
2/23/2021,2021,Saunders,2307,14,4,0
2/24/2021,2021,Saunders,2315,14,8,0
2/25/2021,2021,Saunders,2316,14,1,0
2/26/2021,2021,Saunders,2320,14,4,0
2/27/2021,2021,Saunders,2326,14,6,0
2/28/2021,2021,Saunders,2328,14,2,0
3/1/2021,2021,Saunders,2329,14,1,0
3/2/2021,2021,Saunders,2331,14,2,0
3/3/2021,2021,Saunders,2333,14,2,0
3/4/2021,2021,Saunders,2336,14,3,0
3/5/2021,2021,Saunders,2336,14,0,0
3/6/2021,2021,Saunders,2338,14,2,0
3/7/2021,2021,Saunders,2339,14,1,0
3/8/2021,2021,Saunders,2342,14,3,0
3/9/2021,2021,Saunders,2345,14,3,0
3/10/2021,2021,Saunders,2348,14,3,0
3/11/2021,2021,Saunders,2348,14,0,0
3/12/2021,2021,Saunders,2353,14,5,0
3/13/2021,2021,Saunders,2353,14,0,0
3/14/2021,2021,Saunders,2353,14,0,0
3/15/2021,2021,Saunders,2354,14,1,0
3/16/2021,2021,Saunders,2354,14,0,0
3/17/2021,2021,Saunders,2356,14,2,0
3/18/2021,2021,Saunders,2357,14,1,0
3/19/2021,2021,Saunders,2359,14,2,0
3/20/2021,2021,Saunders,2363,14,4,0
3/21/2021,2021,Saunders,2364,14,1,0
3/22/2021,2021,Saunders,2366,14,2,0
3/23/2021,2021,Saunders,2368,14,2,0
3/24/2021,2021,Saunders,2368,16,0,2
3/25/2021,2021,Saunders,2368,16,0,0
3/26/2021,2021,Saunders,2370,16,2,0
3/27/2021,2021,Saunders,2377,16,7,0
3/28/2021,2021,Saunders,2379,16,2,0
3/29/2021,2021,Saunders,2379,16,0,0
3/30/2021,2021,Saunders,2382,16,3,0
3/31/2021,2021,Saunders,2384,16,2,0
4/1/2021,2021,Saunders,2393,16,9,0
4/2/2021,2021,Saunders,2417,16,24,0
4/3/2021,2021,Saunders,2421,16,4,0
4/4/2021,2021,Saunders,2424,16,3,0
4/5/2021,2021,Saunders,2428,16,4,0
4/6/2021,2021,Saunders,2430,16,2,0
4/7/2021,2021,Saunders,2437,16,7,0
4/8/2021,2021,Saunders,2444,16,7,0
4/9/2021,2021,Saunders,2447,16,3,0
4/10/2021,2021,Saunders,2454,16,7,0
4/11/2021,2021,Saunders,2456,16,2,0
4/12/2021,2021,Saunders,2456,16,0,0
4/13/2021,2021,Saunders,2456,16,0,0
4/14/2021,2021,Saunders,2456,16,0,0
4/15/2021,2021,Saunders,2461,16,5,0
4/16/2021,2021,Saunders,2468,16,7,0
4/17/2021,2021,Saunders,2474,16,6,0
4/18/2021,2021,Saunders,2475,16,1,0
4/19/2021,2021,Saunders,2476,16,1,0
4/20/2021,2021,Saunders,2479,16,3,0
4/21/2021,2021,Saunders,2484,16,5,0
4/22/2021,2021,Saunders,2486,16,2,0
4/23/2021,2021,Saunders,2489,16,3,0
4/24/2021,2021,Saunders,2490,16,1,0
4/25/2021,2021,Saunders,2490,16,0,0
4/26/2021,2021,Saunders,2490,16,0,0
4/27/2021,2021,Saunders,2493,16,3,0
4/28/2021,2021,Saunders,2497,16,4,0
4/29/2021,2021,Saunders,2499,16,2,0
4/30/2021,2021,Saunders,2504,16,5,0
5/1/2021,2021,Saunders,2506,16,2,0
5/2/2021,2021,Saunders,2509,16,3,0
5/3/2021,2021,Saunders,2509,16,0,0
5/4/2021,2021,Saunders,2514,16,5,0
5/5/2021,2021,Saunders,2517,16,3,0
5/6/2021,2021,Saunders,2517,16,0,0
5/7/2021,2021,Saunders,2517,16,0,0
5/8/2021,2021,Saunders,2521,16,4,0
5/9/2021,2021,Saunders,2524,16,3,0
5/10/2021,2021,Saunders,2527,16,3,0
5/11/2021,2021,Saunders,2529,16,2,0
5/12/2021,2021,Saunders,2529,16,0,0
5/13/2021,2021,Saunders,2530,16,1,0
5/14/2021,2021,Saunders,2531,16,1,0
5/15/2021,2021,Saunders,2531,16,0,0
5/16/2021,2021,Saunders,2531,16,0,0
5/17/2021,2021,Saunders,2532,16,1,0
5/18/2021,2021,Saunders,2532,16,0,0
5/19/2021,2021,Saunders,2533,16,1,0
5/20/2021,2021,Saunders,2533,16,0,0
5/21/2021,2021,Saunders,2533,16,0,0
5/22/2021,2021,Saunders,2533,16,0,0
5/23/2021,2021,Saunders,2533,16,0,0
5/24/2021,2021,Saunders,2534,16,1,0
5/25/2021,2021,Saunders,2534,16,0,0
5/26/2021,2021,Saunders,2534,16,0,0
5/27/2021,2021,Saunders,2534,16,0,0
5/28/2021,2021,Saunders,2534,20,0,4
5/29/2021,2021,Saunders,2534,20,0,0
5/30/2021,2021,Saunders,2534,20,0,0
5/31/2021,2021,Saunders,2534,20,0,0
6/1/2021,2021,Saunders,2535,20,1,0
6/2/2021,2021,Saunders,2537,20,2,0
6/3/2021,2021,Saunders,2537,20,0,0
6/4/2021,2021,Saunders,2537,20,0,0
6/5/2021,2021,Saunders,2537,20,0,0
6/6/2021,2021,Saunders,2537,20,0,0
6/7/2021,2021,Saunders,2539,20,2,0
6/8/2021,2021,Saunders,2539,20,0,0
6/9/2021,2021,Saunders,2539,20,0,0
6/10/2021,2021,Saunders,2541,20,2,0
6/11/2021,2021,Saunders,2541,20,0,0
6/12/2021,2021,Saunders,2541,20,0,0
6/13/2021,2021,Saunders,2541,20,0,0
6/14/2021,2021,Saunders,2541,20,0,0
6/15/2021,2021,Saunders,2542,20,1,0
6/16/2021,2021,Saunders,2543,20,1,0
6/17/2021,2021,Saunders,2543,20,0,0
6/18/2021,2021,Saunders,2543,20,0,0
6/19/2021,2021,Saunders,2543,20,0,0
6/20/2021,2021,Saunders,2543,20,0,0
6/21/2021,2021,Saunders,2543,20,0,0
6/22/2021,2021,Saunders,2543,20,0,0
6/23/2021,2021,Saunders,2543,20,0,0
6/24/2021,2021,Saunders,2543,20,0,0
6/25/2021,2021,Saunders,2544,20,1,0
6/26/2021,2021,Saunders,2544,20,0,0
6/27/2021,2021,Saunders,2544,20,0,0
6/28/2021,2021,Saunders,2545,20,1,0
6/29/2021,2021,Saunders,2545,20,0,0
6/30/2021,2021,Saunders,2545,20,0,0
7/1/2021,2021,Saunders,2545,20,0,0
7/2/2021,2021,Saunders,2545,20,0,0
7/3/2021,2021,Saunders,2545,20,0,0
7/4/2021,2021,Saunders,2545,20,0,0
7/5/2021,2021,Saunders,2545,20,0,0
7/6/2021,2021,Saunders,2545,20,0,0
7/7/2021,2021,Saunders,2546,20,1,0
7/8/2021,2021,Saunders,2546,20,0,0
7/9/2021,2021,Saunders,2546,20,0,0
7/10/2021,2021,Saunders,2546,20,0,0
7/11/2021,2021,Saunders,2548,20,2,0
7/12/2021,2021,Saunders,2549,20,1,0
7/13/2021,2021,Saunders,2548,20,0,0
7/14/2021,2021,Saunders,2549,20,0,0
7/15/2021,2021,Saunders,2550,20,1,0
7/16/2021,2021,Saunders,2551,20,1,0
7/17/2021,2021,Saunders,2551,20,0,0
7/18/2021,2021,Saunders,2551,20,0,0
7/19/2021,2021,Saunders,2557,20,6,0
7/20/2021,2021,Saunders,2559,20,2,0
7/21/2021,2021,Saunders,2559,20,0,0
7/22/2021,2021,Saunders,2561,20,2,0
7/23/2021,2021,Saunders,2562,20,1,0
7/24/2021,2021,Saunders,2562,20,0,0
7/25/2021,2021,Saunders,2562,20,0,0
7/26/2021,2021,Saunders,2570,20,8,0
7/27/2021,2021,Saunders,2575,20,5,0
7/28/2021,2021,Saunders,2575,20,0,0
7/29/2021,2021,Saunders,2575,20,0,0
7/30/2021,2021,Saunders,2575,20,0,0
7/31/2021,2021,Saunders,2575,20,0,0
8/1/2021,2021,Saunders,2575,20,0,0
8/2/2021,2021,Saunders,2575,20,0,0
8/3/2021,2021,Saunders,2575,20,0,0
8/4/2021,2021,Saunders,2575,20,0,0
8/5/2021,2021,Saunders,2575,20,0,0
8/6/2021,2021,Saunders,2575,20,0,0
8/7/2021,2021,Saunders,2575,20,0,0
8/8/2021,2021,Saunders,2575,20,0,0
8/9/2021,2021,Saunders,2575,20,0,0
8/10/2021,2021,Saunders,2575,20,0,0
8/11/2021,2021,Saunders,2575,20,0,0
8/12/2021,2021,Saunders,2575,20,0,0
8/13/2021,2021,Saunders,2575,20,0,0
8/14/2021,2021,Saunders,2575,20,0,0
8/15/2021,2021,Saunders,2575,20,0,0
8/16/2021,2021,Saunders,2575,20,0,0
8/17/2021,2021,Saunders,2575,20,0,0
8/18/2021,2021,Saunders,2575,20,0,0
8/19/2021,2021,Saunders,2575,20,0,0
8/20/2021,2021,Saunders,2575,20,0,0
8/21/2021,2021,Saunders,2575,20,0,0
8/22/2021,2021,Saunders,2575,20,0,0
8/23/2021,2021,Saunders,2575,20,0,0
8/24/2021,2021,Saunders,2575,20,0,0
8/25/2021,2021,Saunders,2575,20,0,0
8/26/2021,2021,Saunders,2575,20,0,0
8/27/2021,2021,Saunders,2575,20,0,0
8/28/2021,2021,Saunders,2575,20,0,0
8/29/2021,2021,Saunders,2575,20,0,0
8/30/2021,2021,Saunders,2575,20,0,0
8/31/2021,2021,Saunders,2575,20,0,0
9/1/2021,2021,Saunders,2575,20,0,0
9/2/2021,2021,Saunders,2575,20,0,0
9/3/2021,2021,Saunders,2575,20,0,0
9/4/2021,2021,Saunders,2575,20,0,0
9/5/2021,2021,Saunders,2575,20,0,0
9/6/2021,2021,Saunders,2575,20,0,0
9/7/2021,2021,Saunders,2575,20,0,0
9/8/2021,2021,Saunders,2575,20,0,0
9/9/2021,2021,Saunders,2575,20,0,0
9/10/2021,2021,Saunders,2575,20,0,0
9/11/2021,2021,Saunders,2575,20,0,0
9/12/2021,2021,Saunders,2575,20,0,0
9/13/2021,2021,Saunders,2575,20,0,0
9/14/2021,2021,Saunders,2575,20,0,0
9/15/2021,2021,Saunders,2575,20,0,0
9/16/2021,2021,Saunders,2575,20,0,0
9/17/2021,2021,Saunders,2575,20,0,0
9/18/2021,2021,Saunders,2575,20,0,0
9/19/2021,2021,Saunders,2575,20,0,0
9/20/2021,2021,Saunders,2871,20,296,0
9/21/2021,2021,Saunders,2881,20,10,0
9/22/2021,2021,Saunders,2892,20,11,0
9/23/2021,2021,Saunders,2903,20,11,0
9/24/2021,2021,Saunders,2911,20,8,0
9/25/2021,2021,Saunders,2911,20,0,0
9/26/2021,2021,Saunders,2911,20,0,0
9/27/2021,2021,Saunders,2922,20,11,0
9/28/2021,2021,Saunders,2937,20,15,0
9/29/2021,2021,Saunders,2943,20,6,0
9/30/2021,2021,Saunders,2957,20,14,0
10/1/2021,2021,Saunders,2961,20,4,0
10/2/2021,2021,Saunders,2961,20,0,0
10/3/2021,2021,Saunders,2961,20,0,0
10/4/2021,2021,Saunders,2976,20,15,0
10/5/2021,2021,Saunders,2981,20,5,0
10/6/2021,2021,Saunders,2989,20,8,0
10/7/2021,2021,Saunders,2999,20,10,0
10/8/2021,2021,Saunders,3007,20,8,0
10/9/2021,2021,Saunders,3007,20,0,0
10/10/2021,2021,Saunders,3007,20,0,0
10/11/2021,2021,Saunders,3007,20,0,0
10/12/2021,2021,Saunders,3030,20,23,0
10/13/2021,2021,Saunders,3042,20,12,0
10/14/2021,2021,Saunders,3052,20,10,0
10/15/2021,2021,Saunders,3067,20,15,0
10/16/2021,2021,Saunders,3067,20,0,0
10/17/2021,2021,Saunders,3067,20,0,0
10/18/2021,2021,Saunders,3091,20,24,0
10/19/2021,2021,Saunders,3101,20,10,0
10/20/2021,2021,Saunders,3106,20,5,0
10/21/2021,2021,Saunders,3111,20,5,0
10/22/2021,2021,Saunders,3111,20,0,0
10/23/2021,2021,Saunders,3111,20,0,0
10/24/2021,2021,Saunders,3111,20,0,0
10/25/2021,2021,Saunders,3111,20,0,0
10/26/2021,2021,Saunders,3111,20,0,0
10/27/2021,2021,Saunders,3138,20,27,0
10/28/2021,2021,Saunders,3138,20,0,0
10/29/2021,2021,Saunders,3149,20,11,0
10/30/2021,2021,Saunders,3149,20,0,0
10/31/2021,2021,Saunders,3157,20,8,0
11/1/2021,2021,Saunders,3173,20,16,0
11/2/2021,2021,Saunders,3173,20,0,0
11/3/2021,2021,Saunders,3193,20,20,0
11/4/2021,2021,Saunders,3193,20,0,0
11/5/2021,2021,Saunders,3193,20,0,0
11/6/2021,2021,Saunders,3193,20,0,0
11/7/2021,2021,Saunders,3193,20,0,0
11/8/2021,2021,Saunders,3264,21,71,1
11/9/2021,2021,Saunders,3285,21,21,0
11/10/2021,2021,Saunders,3296,21,11,0
11/11/2021,2021,Saunders,3320,21,24,0
11/12/2021,2021,Saunders,3331,21,11,0
11/13/2021,2021,Saunders,3331,21,0,0
11/14/2021,2021,Saunders,3331,21,0,0
11/15/2021,2021,Saunders,3363,21,32,0
11/16/2021,2021,Saunders,3368,21,5,0
11/17/2021,2021,Saunders,3382,21,14,0
11/18/2021,2021,Saunders,3398,23,16,2
11/19/2021,2021,Saunders,3413,23,15,0
11/20/2021,2021,Saunders,3413,23,0,0
11/21/2021,2021,Saunders,3413,23,0,0
11/22/2021,2021,Saunders,3431,23,18,0
11/23/2021,2021,Saunders,3448,23,17,0
11/24/2021,2021,Saunders,3463,23,15,0
11/25/2021,2021,Saunders,3463,23,0,0
11/26/2021,2021,Saunders,3463,23,0,0
11/27/2021,2021,Saunders,3463,23,0,0
11/28/2021,2021,Saunders,3463,23,0,0
11/29/2021,2021,Saunders,3498,23,35,0
11/30/2021,2021,Saunders,3511,23,13,0
12/1/2021,2021,Saunders,3529,23,18,0
12/2/2021,2021,Saunders,3541,23,12,0
12/3/2021,2021,Saunders,3553,23,12,0
12/4/2021,2021,Saunders,3553,23,0,0
12/5/2021,2021,Saunders,3553,23,0,0
12/6/2021,2021,Saunders,3576,23,23,0
12/7/2021,2021,Saunders,3582,23,6,0
12/8/2021,2021,Saunders,3591,23,9,0
12/9/2021,2021,Saunders,3608,23,17,0
12/10/2021,2021,Saunders,3620,23,12,0
12/11/2021,2021,Saunders,3620,23,0,0
12/12/2021,2021,Saunders,3620,23,0,0
12/13/2021,2021,Saunders,3641,23,21,0
12/14/2021,2021,Saunders,3645,23,4,0
12/15/2021,2021,Saunders,3651,23,6,0
12/16/2021,2021,Saunders,3660,23,9,0
12/17/2021,2021,Saunders,3662,23,2,0
12/18/2021,2021,Saunders,3662,23,0,0
12/19/2021,2021,Saunders,3662,23,0,0
12/20/2021,2021,Saunders,3677,23,15,0
12/21/2021,2021,Saunders,3686,23,9,0
12/22/2021,2021,Saunders,3697,23,11,0
12/23/2021,2021,Saunders,3712,23,15,0
12/24/2021,2021,Saunders,3712,23,0,0
12/25/2021,2021,Saunders,3712,23,0,0
12/26/2021,2021,Saunders,3712,23,0,0
12/27/2021,2021,Saunders,3712,23,0,0
12/28/2021,2021,Saunders,3747,23,35,0
12/29/2021,2021,Saunders,3763,23,16,0
12/30/2021,2021,Saunders,3785,23,22,0
12/31/2021,2021,Saunders,3785,23,0,0
1/1/2022,2022,Saunders,3785,23,0,0
1/2/2022,2022,Saunders,3785,23,0,0
1/3/2022,2022,Saunders,3856,23,71,0
1/4/2022,2022,Saunders,3882,23,26,0
1/5/2022,2022,Saunders,3909,23,27,0
1/6/2022,2022,Saunders,3929,23,20,0
1/7/2022,2022,Saunders,3952,23,23,0
1/8/2022,2022,Saunders,3952,23,0,0
1/9/2022,2022,Saunders,3952,23,0,0
1/10/2022,2022,Saunders,4037,24,85,1
1/11/2022,2022,Saunders,4071,24,34,0
1/12/2022,2022,Saunders,4100,24,29,0
1/13/2022,2022,Saunders,4148,24,48,0
1/14/2022,2022,Saunders,4183,25,35,1
1/15/2022,2022,Saunders,4183,25,0,0
1/16/2022,2022,Saunders,4183,25,0,0
1/17/2022,2022,Saunders,4264,25,81,0
1/18/2022,2022,Saunders,4293,25,29,0
1/19/2022,2022,Saunders,4347,25,54,0
1/20/2022,2022,Saunders,4386,25,39,0
1/21/2022,2022,Saunders,4433,25,47,0
1/22/2022,2022,Saunders,4433,25,0,0
1/23/2022,2022,Saunders,4433,25,0,0
1/24/2022,2022,Saunders,4507,25,74,0
1/25/2022,2022,Saunders,4531,25,24,0
1/26/2022,2022,Saunders,4557,25,26,0
1/27/2022,2022,Saunders,4578,25,21,0
1/28/2022,2022,Saunders,4604,25,26,0
1/29/2022,2022,Saunders,4604,25,0,0
1/30/2022,2022,Saunders,4604,25,0,0
1/31/2022,2022,Saunders,4621,25,17,0
2/1/2022,2022,Saunders,4621,26,0,1
2/2/2022,2022,Saunders,4655,26,34,0
2/3/2022,2022,Saunders,4673,26,18,0
2/4/2022,2022,Saunders,4680,26,7,0
2/5/2022,2022,Saunders,4680,26,0,0
2/6/2022,2022,Saunders,4680,26,0,0
2/7/2022,2022,Saunders,4700,26,20,0
2/8/2022,2022,Saunders,4712,26,12,0
2/9/2022,2022,Saunders,4712,26,0,0
2/10/2022,2022,Saunders,4720,26,8,0
2/11/2022,2022,Saunders,4730,26,10,0
2/12/2022,2022,Saunders,4730,26,0,0
2/13/2022,2022,Saunders,4730,26,0,0
2/14/2022,2022,Saunders,4735,26,5,0
2/15/2022,2022,Saunders,4745,26,10,0
2/16/2022,2022,Saunders,4746,28,1,2
2/17/2022,2022,Saunders,4743,28,0,0
2/18/2022,2022,Saunders,4749,28,3,0
2/19/2022,2022,Saunders,4749,28,0,0
2/20/2022,2022,Saunders,4749,28,0,0
2/21/2022,2022,Saunders,4756,28,7,0
2/22/2022,2022,Saunders,4757,28,1,0
2/23/2022,2022,Saunders,4760,28,3,0
2/24/2022,2022,Saunders,4762,28,2,0
2/25/2022,2022,Saunders,4760,28,0,0
2/26/2022,2022,Saunders,4760,28,0,0
2/27/2022,2022,Saunders,4760,28,0,0
2/28/2022,2022,Saunders,4974,28,212,0
3/1/2022,2022,Saunders,4977,28,3,0
3/2/2022,2022,Saunders,4986,28,9,0
3/3/2022,2022,Saunders,4985,28,0,0
3/4/2022,2022,Saunders,4987,28,1,0
3/5/2022,2022,Saunders,4987,28,0,0
3/6/2022,2022,Saunders,4987,28,0,0
3/7/2022,2022,Saunders,4990,28,3,0
3/8/2022,2022,Saunders,4991,28,1,0
3/9/2022,2022,Saunders,4993,28,2,0
3/10/2022,2022,Saunders,4993,29,0,1
3/11/2022,2022,Saunders,4995,29,2,0
3/12/2022,2022,Saunders,4995,29,0,0
3/13/2022,2022,Saunders,4995,29,0,0
3/14/2022,2022,Saunders,4997,29,2,0
3/15/2022,2022,Saunders,4998,29,1,0
3/16/2022,2022,Saunders,4999,29,1,0
3/17/2022,2022,Saunders,4998,29,0,0
3/18/2022,2022,Saunders,4998,29,0,0
3/19/2022,2022,Saunders,4999,29,0,0
3/20/2022,2022,Saunders,4999,29,0,0
3/21/2022,2022,Saunders,4998,29,0,0
3/22/2022,2022,Saunders,4998,29,0,0
3/23/2022,2022,Saunders,4998,29,0,0
3/24/2022,2022,Saunders,5003,29,4,0
3/25/2022,2022,Saunders,5002,29,0,0
3/26/2022,2022,Saunders,5002,29,0,0
3/27/2022,2022,Saunders,5002,29,0,0
3/28/2022,2022,Saunders,5016,29,13,0
3/29/2022,2022,Saunders,5023,29,7,0
3/30/2022,2022,Saunders,5023,29,0,0
3/31/2022,2022,Saunders,5023,29,0,0
4/1/2022,2022,Saunders,5023,29,0,0
4/2/2022,2022,Saunders,5023,29,0,0
4/3/2022,2022,Saunders,5023,29,0,0
4/4/2022,2022,Saunders,5023,29,0,0
4/5/2022,2022,Saunders,5023,29,0,0
4/6/2022,2022,Saunders,5023,29,0,0
4/7/2022,2022,Saunders,5023,29,0,0
4/8/2022,2022,Saunders,5023,29,0,0
4/9/2022,2022,Saunders,5023,29,0,0
4/10/2022,2022,Saunders,5023,29,0,0
4/11/2022,2022,Saunders,5023,29,0,0
4/12/2022,2022,Saunders,5023,29,0,0
4/13/2022,2022,Saunders,5025,30,2,1
4/14/2022,2022,Saunders,5025,30,0,0
4/15/2022,2022,Saunders,5025,30,0,0
4/16/2022,2022,Saunders,5025,30,0,0
4/17/2022,2022,Saunders,5025,30,0,0
4/18/2022,2022,Saunders,5025,30,0,0
4/19/2022,2022,Saunders,5028,30,3,0
4/20/2022,2022,Saunders,5028,30,0,0
4/21/2022,2022,Saunders,5031,30,3,0
4/22/2022,2022,Saunders,5031,30,0,0
4/23/2022,2022,Saunders,5031,30,0,0
4/24/2022,2022,Saunders,5031,30,0,0
4/25/2022,2022,Saunders,5031,30,0,0
4/26/2022,2022,Saunders,5016,30,0,0
4/27/2022,2022,Saunders,5016,30,0,0
4/28/2022,2022,Saunders,5021,30,0,0
4/29/2022,2022,Saunders,5030,30,0,0
4/30/2022,2022,Saunders,5030,30,0,0
5/1/2022,2022,Saunders,5030,30,0,0
5/2/2022,2022,Saunders,5032,30,1,0
5/3/2022,2022,Saunders,5035,30,3,0
5/4/2022,2022,Saunders,5036,30,1,0
5/5/2022,2022,Saunders,5036,30,0,0
5/6/2022,2022,Saunders,5036,30,0,0
5/7/2022,2022,Saunders,5036,30,0,0
5/8/2022,2022,Saunders,5036,30,0,0
5/9/2022,2022,Saunders,5039,30,3,0
5/10/2022,2022,Saunders,5039,30,0,0
5/11/2022,2022,Saunders,5019,30,0,0
5/12/2022,2022,Saunders,5019,30,0,0
5/13/2022,2022,Saunders,5017,30,0,0
5/14/2022,2022,Saunders,5017,30,0,0
5/15/2022,2022,Saunders,5017,30,0,0
5/16/2022,2022,Saunders,5019,30,0,0
5/17/2022,2022,Saunders,5019,30,0,0
5/18/2022,2022,Saunders,5019,30,0,0
5/19/2022,2022,Saunders,5027,30,0,0
5/20/2022,2022,Saunders,5027,30,0,0
5/21/2022,2022,Saunders,5027,30,0,0
5/22/2022,2022,Saunders,5027,30,0,0
5/23/2022,2022,Saunders,5027,30,0,0
5/24/2022,2022,Saunders,5033,30,0,0
5/25/2022,2022,Saunders,5034,30,0,0
5/26/2022,2022,Saunders,5034,30,0,0
5/27/2022,2022,Saunders,5041,30,2,0
5/28/2022,2022,Saunders,5041,30,0,0
5/29/2022,2022,Saunders,5041,30,0,0
5/30/2022,2022,Saunders,5041,30,0,0
5/31/2022,2022,Saunders,5042,30,1,0
6/1/2022,2022,Saunders,5051,30,9,0
6/2/2022,2022,Saunders,5051,30,0,0
6/3/2022,2022,Saunders,5051,30,0,0
6/4/2022,2022,Saunders,5051,30,0,0
6/5/2022,2022,Saunders,5051,30,0,0
6/6/2022,2022,Saunders,5057,30,6,0
6/7/2022,2022,Saunders,5062,30,5,0
6/8/2022,2022,Saunders,5062,30,0,0
6/9/2022,2022,Saunders,5062,30,0,0
6/10/2022,2022,Saunders,5069,30,7,0
6/11/2022,2022,Saunders,5069,30,0,0
6/12/2022,2022,Saunders,5069,30,0,0
6/13/2022,2022,Saunders,5072,30,3,0
6/14/2022,2022,Saunders,5077,30,5,0
6/15/2022,2022,Saunders,5079,30,2,0
6/16/2022,2022,Saunders,5079,30,0,0
6/17/2022,2022,Saunders,5085,30,6,0
6/18/2022,2022,Saunders,5085,30,0,0
6/19/2022,2022,Saunders,5085,30,0,0
6/20/2022,2022,Saunders,5085,30,0,0
6/21/2022,2022,Saunders,5087,30,2,0
6/22/2022,2022,Saunders,5092,30,5,0
6/23/2022,2022,Saunders,5092,30,0,0
6/24/2022,2022,Saunders,5092,30,0,0
6/25/2022,2022,Saunders,5092,30,0,0
6/26/2022,2022,Saunders,5092,30,0,0
6/27/2022,2022,Saunders,5100,30,8,0
6/28/2022,2022,Saunders,5100,30,0,0
6/29/2022,2022,Saunders,5112,30,12,0
6/30/2022,2022,Saunders,5112,30,0,0
7/1/2022,2022,Saunders,5112,30,0,0
7/2/2022,2022,Saunders,5112,30,0,0
7/3/2022,2022,Saunders,5112,30,0,0
7/4/2022,2022,Saunders,5112,30,0,0
7/5/2022,2022,Saunders,5122,30,10,0
7/6/2022,2022,Saunders,5134,30,12,0
7/7/2022,2022,Saunders,5134,30,0,0
7/8/2022,2022,Saunders,5137,30,3,0
7/9/2022,2022,Saunders,5137,30,0,0
7/10/2022,2022,Saunders,5137,30,0,0
7/11/2022,2022,Saunders,5137,30,0,0
7/12/2022,2022,Saunders,5137,30,0,0
7/13/2022,2022,Saunders,5150,30,13,0
7/14/2022,2022,Saunders,5150,30,0,0
7/15/2022,2022,Saunders,5154,30,4,0
7/16/2022,2022,Saunders,5154,30,0,0
7/17/2022,2022,Saunders,5154,30,0,0
7/18/2022,2022,Saunders,5154,30,0,0
7/19/2022,2022,Saunders,5154,30,0,0
7/20/2022,2022,Saunders,5180,30,26,0
7/21/2022,2022,Saunders,5180,30,0,0
7/22/2022,2022,Saunders,5194,30,14,0
7/23/2022,2022,Saunders,5194,30,0,0
7/24/2022,2022,Saunders,5194,30,0,0
7/25/2022,2022,Saunders,5194,30,0,0
7/26/2022,2022,Saunders,5194,30,0,0
7/27/2022,2022,Saunders,5206,30,12,0
7/28/2022,2022,Saunders,5206,30,0,0
7/29/2022,2022,Saunders,5225,30,19,0
7/30/2022,2022,Saunders,5225,30,0,0
7/31/2022,2022,Saunders,5225,30,0,0
8/1/2022,2022,Saunders,5225,30,0,0
8/2/2022,2022,Saunders,5225,30,0,0
8/3/2022,2022,Saunders,5239,30,14,0
8/4/2022,2022,Saunders,5239,30,0,0
8/5/2022,2022,Saunders,5248,30,9,0
8/6/2022,2022,Saunders,5248,30,0,0
8/7/2022,2022,Saunders,5248,30,0,0
8/8/2022,2022,Saunders,5248,30,0,0
8/9/2022,2022,Saunders,5248,30,0,0
8/10/2022,2022,Saunders,5267,30,19,0
8/11/2022,2022,Saunders,5267,30,0,0
8/12/2022,2022,Saunders,5268,30,1,0
8/13/2022,2022,Saunders,5268,30,0,0
8/14/2022,2022,Saunders,5268,30,0,0
8/15/2022,2022,Saunders,5268,30,0,0
8/16/2022,2022,Saunders,5268,30,0,0
8/17/2022,2022,Saunders,5290,30,22,0
8/18/2022,2022,Saunders,5290,30,0,0
8/19/2022,2022,Saunders,5298,30,8,0
8/20/2022,2022,Saunders,5298,30,0,0
8/21/2022,2022,Saunders,5298,30,0,0
8/22/2022,2022,Saunders,5298,30,0,0
8/23/2022,2022,Saunders,5298,30,0,0
8/24/2022,2022,Saunders,5307,30,9,0
8/25/2022,2022,Saunders,5307,30,0,0
8/26/2022,2022,Saunders,5316,30,9,0
8/27/2022,2022,Saunders,5316,30,0,0
8/28/2022,2022,Saunders,5316,30,0,0
8/29/2022,2022,Saunders,5316,30,0,0
8/30/2022,2022,Saunders,5316,30,0,0
8/31/2022,2022,Saunders,5332,30,16,0
9/1/2022,2022,Saunders,5332,30,0,0
9/2/2022,2022,Saunders,5336,30,4,0
9/3/2022,2022,Saunders,5336,30,0,0
9/4/2022,2022,Saunders,5336,30,0,0
9/5/2022,2022,Saunders,5336,30,0,0
9/6/2022,2022,Saunders,5336,30,0,0
9/7/2022,2022,Saunders,5367,30,31,0
9/8/2022,2022,Saunders,5367,30,0,0
9/9/2022,2022,Saunders,5374,30,7,0
9/10/2022,2022,Saunders,5374,30,0,0
9/11/2022,2022,Saunders,5374,30,0,0
9/12/2022,2022,Saunders,5374,30,0,0
9/13/2022,2022,Saunders,5374,30,0,0
9/14/2022,2022,Saunders,5378,30,4,0
9/15/2022,2022,Saunders,5378,30,0,0
9/16/2022,2022,Saunders,5378,30,0,0
9/17/2022,2022,Saunders,5378,30,0,0
9/18/2022,2022,Saunders,5378,30,0,0
9/19/2022,2022,Saunders,5378,30,0,0
9/20/2022,2022,Saunders,5378,30,0,0
9/21/2022,2022,Saunders,5384,30,6,0
9/22/2022,2022,Saunders,5384,30,0,0
9/23/2022,2022,Saunders,5389,30,5,0
9/24/2022,2022,Saunders,5389,30,0,0
9/25/2022,2022,Saunders,5389,30,0,0
9/26/2022,2022,Saunders,5389,30,0,0
