"","sale_year","sale_month","ZCTA","year_month","variable","value"
"429",2018,"April","68132",2018-04-01,"Median monthly sale price",225
"430",2018,"April","68132",2018-04-01,"Mean monthly sale price",283.227272727273
"431",2018,"April","68132",2018-04-01,"Sum of all sales",3115.5
"432",2018,"April","68132",2018-04-01,"Total number of sales",11
"433",2018,"April","68134",2018-04-01,"Median monthly sale price",157
"434",2018,"April","68134",2018-04-01,"Mean monthly sale price",160.340142857143
"435",2018,"April","68134",2018-04-01,"Sum of all sales",4489.524
"436",2018,"April","68134",2018-04-01,"Total number of sales",28
"437",2018,"April","68135",2018-04-01,"Median monthly sale price",245
"438",2018,"April","68135",2018-04-01,"Mean monthly sale price",241.12017721519
"439",2018,"April","68135",2018-04-01,"Sum of all sales",19048.494
"440",2018,"April","68135",2018-04-01,"Total number of sales",79
"441",2018,"April","68137",2018-04-01,"Median monthly sale price",173.25
"442",2018,"April","68137",2018-04-01,"Mean monthly sale price",172.697222222222
"443",2018,"April","68137",2018-04-01,"Sum of all sales",6217.1
"444",2018,"April","68137",2018-04-01,"Total number of sales",36
"445",2018,"April","68142",2018-04-01,"Median monthly sale price",216
"446",2018,"April","68142",2018-04-01,"Mean monthly sale price",224.519307692308
"447",2018,"April","68142",2018-04-01,"Sum of all sales",2918.751
"448",2018,"April","68142",2018-04-01,"Total number of sales",13
"449",2018,"April","68144",2018-04-01,"Median monthly sale price",199
"450",2018,"April","68144",2018-04-01,"Mean monthly sale price",218.034677419355
"451",2018,"April","68144",2018-04-01,"Sum of all sales",6759.075
"452",2018,"April","68144",2018-04-01,"Total number of sales",31
"453",2018,"April","68152",2018-04-01,"Median monthly sale price",21
"454",2018,"April","68152",2018-04-01,"Mean monthly sale price",21
"455",2018,"April","68152",2018-04-01,"Sum of all sales",42
"456",2018,"April","68152",2018-04-01,"Total number of sales",2
"457",2018,"April","68154",2018-04-01,"Median monthly sale price",175.5
"458",2018,"April","68154",2018-04-01,"Mean monthly sale price",204.516666666667
"459",2018,"April","68154",2018-04-01,"Sum of all sales",4908.4
"460",2018,"April","68154",2018-04-01,"Total number of sales",24
"461",2018,"April","68164",2018-04-01,"Median monthly sale price",180
"462",2018,"April","68164",2018-04-01,"Mean monthly sale price",193.688571428571
"463",2018,"April","68164",2018-04-01,"Sum of all sales",6779.1
"464",2018,"April","68164",2018-04-01,"Total number of sales",35
"465",2018,"May","68007",2018-05-01,"Median monthly sale price",242.367
"466",2018,"May","68007",2018-05-01,"Mean monthly sale price",218.134505494505
"467",2018,"May","68007",2018-05-01,"Sum of all sales",19850.24
"468",2018,"May","68007",2018-05-01,"Total number of sales",91
"469",2018,"May","68022",2018-05-01,"Median monthly sale price",241.25
"470",2018,"May","68022",2018-05-01,"Mean monthly sale price",259.086695652174
"471",2018,"May","68022",2018-05-01,"Sum of all sales",41712.958
"472",2018,"May","68022",2018-05-01,"Total number of sales",161
"473",2018,"May","68102",2018-05-01,"Median monthly sale price",189
"474",2018,"May","68102",2018-05-01,"Mean monthly sale price",293.2
"475",2018,"May","68102",2018-05-01,"Sum of all sales",1466
"476",2018,"May","68102",2018-05-01,"Total number of sales",5
"477",2018,"May","68104",2018-05-01,"Median monthly sale price",131
"478",2018,"May","68104",2018-05-01,"Mean monthly sale price",137.653587301587
"479",2018,"May","68104",2018-05-01,"Sum of all sales",8672.176
"480",2018,"May","68104",2018-05-01,"Total number of sales",63
"481",2018,"May","68105",2018-05-01,"Median monthly sale price",153
"482",2018,"May","68105",2018-05-01,"Mean monthly sale price",173.588
"483",2018,"May","68105",2018-05-01,"Sum of all sales",4339.7
"484",2018,"May","68105",2018-05-01,"Total number of sales",25
"485",2018,"May","68106",2018-05-01,"Median monthly sale price",171
"486",2018,"May","68106",2018-05-01,"Mean monthly sale price",203.875641025641
"487",2018,"May","68106",2018-05-01,"Sum of all sales",7951.15
"488",2018,"May","68106",2018-05-01,"Total number of sales",39
"489",2018,"May","68107",2018-05-01,"Median monthly sale price",125
"490",2018,"May","68107",2018-05-01,"Mean monthly sale price",114.459259259259
"491",2018,"May","68107",2018-05-01,"Sum of all sales",3090.4
"492",2018,"May","68107",2018-05-01,"Total number of sales",27
"493",2018,"May","68108",2018-05-01,"Median monthly sale price",117.5
"494",2018,"May","68108",2018-05-01,"Mean monthly sale price",187.896153846154
"495",2018,"May","68108",2018-05-01,"Sum of all sales",2442.65
"496",2018,"May","68108",2018-05-01,"Total number of sales",13
"497",2018,"May","68110",2018-05-01,"Median monthly sale price",90.4
"498",2018,"May","68110",2018-05-01,"Mean monthly sale price",90.4
"499",2018,"May","68110",2018-05-01,"Sum of all sales",180.8
"500",2018,"May","68110",2018-05-01,"Total number of sales",2
"501",2018,"May","68111",2018-05-01,"Median monthly sale price",62
"502",2018,"May","68111",2018-05-01,"Mean monthly sale price",74.4333333333333
"503",2018,"May","68111",2018-05-01,"Sum of all sales",1116.5
"504",2018,"May","68111",2018-05-01,"Total number of sales",15
"505",2018,"May","68112",2018-05-01,"Median monthly sale price",127
"506",2018,"May","68112",2018-05-01,"Mean monthly sale price",130.036363636364
"507",2018,"May","68112",2018-05-01,"Sum of all sales",1430.4
"508",2018,"May","68112",2018-05-01,"Total number of sales",11
"509",2018,"May","68114",2018-05-01,"Median monthly sale price",182
"510",2018,"May","68114",2018-05-01,"Mean monthly sale price",265.692307692308
"511",2018,"May","68114",2018-05-01,"Sum of all sales",3454
"512",2018,"May","68114",2018-05-01,"Total number of sales",13
"513",2018,"May","68116",2018-05-01,"Median monthly sale price",248.5
"514",2018,"May","68116",2018-05-01,"Mean monthly sale price",256.017394736842
"515",2018,"May","68116",2018-05-01,"Sum of all sales",29185.983
"516",2018,"May","68116",2018-05-01,"Total number of sales",114
"517",2018,"May","68117",2018-05-01,"Median monthly sale price",104
"518",2018,"May","68117",2018-05-01,"Mean monthly sale price",127.28125
"519",2018,"May","68117",2018-05-01,"Sum of all sales",1018.25
"520",2018,"May","68117",2018-05-01,"Total number of sales",8
"521",2018,"May","68118",2018-05-01,"Median monthly sale price",263
"522",2018,"May","68118",2018-05-01,"Mean monthly sale price",296.432
"523",2018,"May","68118",2018-05-01,"Sum of all sales",7410.8
"524",2018,"May","68118",2018-05-01,"Total number of sales",25
"525",2018,"May","68122",2018-05-01,"Median monthly sale price",180
"526",2018,"May","68122",2018-05-01,"Mean monthly sale price",184.397024390244
"527",2018,"May","68122",2018-05-01,"Sum of all sales",7560.278
"528",2018,"May","68122",2018-05-01,"Total number of sales",41
"529",2018,"May","68124",2018-05-01,"Median monthly sale price",307
"530",2018,"May","68124",2018-05-01,"Mean monthly sale price",305.02
"531",2018,"May","68124",2018-05-01,"Sum of all sales",6100.4
"532",2018,"May","68124",2018-05-01,"Total number of sales",20
"533",2018,"May","68127",2018-05-01,"Median monthly sale price",170
"534",2018,"May","68127",2018-05-01,"Mean monthly sale price",179.551851851852
"535",2018,"May","68127",2018-05-01,"Sum of all sales",4847.9
"536",2018,"May","68127",2018-05-01,"Total number of sales",27
"537",2018,"May","68130",2018-05-01,"Median monthly sale price",322.5
"538",2018,"May","68130",2018-05-01,"Mean monthly sale price",323.117948717949
"539",2018,"May","68130",2018-05-01,"Sum of all sales",12601.6
"540",2018,"May","68130",2018-05-01,"Total number of sales",39
"541",2018,"May","68131",2018-05-01,"Median monthly sale price",148
"542",2018,"May","68131",2018-05-01,"Mean monthly sale price",183.404956521739
"543",2018,"May","68131",2018-05-01,"Sum of all sales",4218.314
"544",2018,"May","68131",2018-05-01,"Total number of sales",23
"545",2018,"May","68132",2018-05-01,"Median monthly sale price",281
"546",2018,"May","68132",2018-05-01,"Mean monthly sale price",350.795862068966
"547",2018,"May","68132",2018-05-01,"Sum of all sales",10173.08
"548",2018,"May","68132",2018-05-01,"Total number of sales",29
"549",2018,"May","68134",2018-05-01,"Median monthly sale price",155
"550",2018,"May","68134",2018-05-01,"Mean monthly sale price",158.019512195122
"551",2018,"May","68134",2018-05-01,"Sum of all sales",6478.8
"552",2018,"May","68134",2018-05-01,"Total number of sales",41
"553",2018,"May","68135",2018-05-01,"Median monthly sale price",234.25
"554",2018,"May","68135",2018-05-01,"Mean monthly sale price",243.453666666667
"555",2018,"May","68135",2018-05-01,"Sum of all sales",18989.386
"556",2018,"May","68135",2018-05-01,"Total number of sales",78
"557",2018,"May","68137",2018-05-01,"Median monthly sale price",180
"558",2018,"May","68137",2018-05-01,"Mean monthly sale price",184.690476190476
"559",2018,"May","68137",2018-05-01,"Sum of all sales",7757
"560",2018,"May","68137",2018-05-01,"Total number of sales",42
"561",2018,"May","68142",2018-05-01,"Median monthly sale price",158.5
"562",2018,"May","68142",2018-05-01,"Mean monthly sale price",206.994105263158
"563",2018,"May","68142",2018-05-01,"Sum of all sales",3932.888
"564",2018,"May","68142",2018-05-01,"Total number of sales",19
"565",2018,"May","68144",2018-05-01,"Median monthly sale price",197.5
"566",2018,"May","68144",2018-05-01,"Mean monthly sale price",216.606896551724
"567",2018,"May","68144",2018-05-01,"Sum of all sales",6281.6
"568",2018,"May","68144",2018-05-01,"Total number of sales",29
"569",2018,"May","68152",2018-05-01,"Median monthly sale price",219.25
"570",2018,"May","68152",2018-05-01,"Mean monthly sale price",215.04175
"571",2018,"May","68152",2018-05-01,"Sum of all sales",2580.501
"572",2018,"May","68152",2018-05-01,"Total number of sales",12
"573",2018,"May","68154",2018-05-01,"Median monthly sale price",212.5
"574",2018,"May","68154",2018-05-01,"Mean monthly sale price",267.083333333333
"575",2018,"May","68154",2018-05-01,"Sum of all sales",8012.5
"576",2018,"May","68154",2018-05-01,"Total number of sales",30
"577",2018,"May","68164",2018-05-01,"Median monthly sale price",175
"578",2018,"May","68164",2018-05-01,"Mean monthly sale price",202.919387755102
"579",2018,"May","68164",2018-05-01,"Sum of all sales",9943.05
"580",2018,"May","68164",2018-05-01,"Total number of sales",49
"581",2018,"June","68007",2018-06-01,"Median monthly sale price",255
"582",2018,"June","68007",2018-06-01,"Mean monthly sale price",264.450235294118
"583",2018,"June","68007",2018-06-01,"Sum of all sales",22478.27
"584",2018,"June","68007",2018-06-01,"Total number of sales",85
"585",2018,"June","68022",2018-06-01,"Median monthly sale price",308
"586",2018,"June","68022",2018-06-01,"Mean monthly sale price",285.821883211679
"587",2018,"June","68022",2018-06-01,"Sum of all sales",39157.598
"588",2018,"June","68022",2018-06-01,"Total number of sales",137
"589",2018,"June","68102",2018-06-01,"Median monthly sale price",145
"590",2018,"June","68102",2018-06-01,"Mean monthly sale price",202.128571428571
"591",2018,"June","68102",2018-06-01,"Sum of all sales",1414.9
"592",2018,"June","68102",2018-06-01,"Total number of sales",7
"593",2018,"June","68104",2018-06-01,"Median monthly sale price",135
"594",2018,"June","68104",2018-06-01,"Mean monthly sale price",144.259338983051
"595",2018,"June","68104",2018-06-01,"Sum of all sales",8511.301
"596",2018,"June","68104",2018-06-01,"Total number of sales",59
"597",2018,"June","68105",2018-06-01,"Median monthly sale price",153
"598",2018,"June","68105",2018-06-01,"Mean monthly sale price",159.845657142857
"599",2018,"June","68105",2018-06-01,"Sum of all sales",5594.598
"600",2018,"June","68105",2018-06-01,"Total number of sales",35
"601",2018,"June","68106",2018-06-01,"Median monthly sale price",185
"602",2018,"June","68106",2018-06-01,"Mean monthly sale price",193.957333333333
"603",2018,"June","68106",2018-06-01,"Sum of all sales",7564.336
"604",2018,"June","68106",2018-06-01,"Total number of sales",39
"605",2018,"June","68107",2018-06-01,"Median monthly sale price",123.5
"606",2018,"June","68107",2018-06-01,"Mean monthly sale price",121.963333333333
"607",2018,"June","68107",2018-06-01,"Sum of all sales",3658.9
"608",2018,"June","68107",2018-06-01,"Total number of sales",30
"609",2018,"June","68108",2018-06-01,"Median monthly sale price",122.75
"610",2018,"June","68108",2018-06-01,"Mean monthly sale price",120.139285714286
"611",2018,"June","68108",2018-06-01,"Sum of all sales",1681.95
"612",2018,"June","68108",2018-06-01,"Total number of sales",14
"613",2018,"June","68110",2018-06-01,"Median monthly sale price",40
"614",2018,"June","68110",2018-06-01,"Mean monthly sale price",39.1666666666667
"615",2018,"June","68110",2018-06-01,"Sum of all sales",117.5
"616",2018,"June","68110",2018-06-01,"Total number of sales",3
"617",2018,"June","68111",2018-06-01,"Median monthly sale price",73
"618",2018,"June","68111",2018-06-01,"Mean monthly sale price",79.7880952380952
"619",2018,"June","68111",2018-06-01,"Sum of all sales",1675.55
"620",2018,"June","68111",2018-06-01,"Total number of sales",21
"621",2018,"June","68112",2018-06-01,"Median monthly sale price",115
"622",2018,"June","68112",2018-06-01,"Mean monthly sale price",110.03125
"623",2018,"June","68112",2018-06-01,"Sum of all sales",1760.5
"624",2018,"June","68112",2018-06-01,"Total number of sales",16
"625",2018,"June","68114",2018-06-01,"Median monthly sale price",171.5
"626",2018,"June","68114",2018-06-01,"Mean monthly sale price",238.741379310345
"627",2018,"June","68114",2018-06-01,"Sum of all sales",6923.5
"628",2018,"June","68114",2018-06-01,"Total number of sales",29
"629",2018,"June","68116",2018-06-01,"Median monthly sale price",249.9
"630",2018,"June","68116",2018-06-01,"Mean monthly sale price",250.961123893805
"631",2018,"June","68116",2018-06-01,"Sum of all sales",28358.607
"632",2018,"June","68116",2018-06-01,"Total number of sales",113
"633",2018,"June","68117",2018-06-01,"Median monthly sale price",152.7
